2024-12-04 21:48:44,-999,-999,False
2024-12-04 21:48:59,-999,166,False
2024-12-04 21:49:04,98.452434,93,False
2024-12-04 21:49:19,99.674706,23,False
2024-12-04 21:49:25,85.901034,166,False
2024-12-04 21:49:30,96.727986,115,False
2024-12-04 21:49:45,96.6558,19,False
2024-12-04 21:52:25,91.65938399999999,65,False
2024-12-04 21:52:30,87.36506399999999,136,True
2024-12-04 21:52:35,88.29602399999999,100,True
2024-12-04 21:52:41,55.11018599999999,125,True
2024-12-04 21:52:56,-999,214,False
2024-12-04 21:53:11,-999,60,False
2024-12-04 21:53:36,-999,-999,False
2024-12-04 21:54:02,-999,-999,False
2024-12-04 21:54:56,-999,-999,False
2024-12-04 21:55:22,-999,-999,False
2024-12-04 21:55:27,97.335786,125,False
2024-12-04 22:06:03,-999,-999,False
2024-12-04 22:06:09,99.771114,166,False
2024-12-04 22:06:14,98.607,100,False
2024-12-04 22:06:19,97.11813599999999,300,False
2024-12-04 22:06:24,95.622984,214,False
2024-12-04 22:06:29,99.169194,150,False
2024-12-04 22:06:35,93.8034,150,False
2024-12-04 22:06:40,98.752554,166,False
2024-12-04 22:06:45,99.135144,136,False
2024-12-04 22:06:50,99.016626,136,False
2024-12-04 22:06:55,83.280744,88,False
2024-12-04 22:07:01,99.135144,125,False
2024-12-04 22:07:06,98.607,125,False
2024-12-04 22:07:11,98.288856,71,False
2024-12-04 22:07:16,96.6558,166,False
2024-12-04 22:07:21,98.607,78,False
2024-12-04 22:07:27,98.752554,93,False
2024-12-04 22:07:32,98.889096,100,False
2024-12-04 22:07:37,99.135144,100,True
2024-12-04 22:19:16,-999,166,False
2024-12-04 22:29:40,20.567303999999993,166,False
2024-12-04 22:29:45,-999,-999,False
2024-12-04 22:29:51,-999,-999,False
2024-12-04 22:29:56,79.839,250,False
2024-12-04 22:30:01,59.48781599999999,250,False
2024-12-04 22:30:49,-999,-999,False
2024-12-04 22:30:53,-999,-999,False
2024-12-04 22:30:58,81.600426,136,False
2024-12-04 22:31:02,-999,-999,False
2024-12-04 22:31:06,-999,-999,False
2024-12-04 22:34:44,-999,-999,False
2024-12-04 22:40:05,-999,-999,False
2024-12-04 22:40:10,-999,-999,False
2024-12-04 22:40:14,-999,-999,False
2024-12-04 22:40:18,-999,187,False
2024-12-04 22:42:21,-999,-999,False
2024-12-04 22:42:25,-999,-999,False
2024-12-04 22:42:29,-999,-999,False
2024-12-04 22:42:33,-999,-999,False
2024-12-04 22:42:37,-999,-999,False
2024-12-04 22:42:42,-999,-999,False
2024-12-04 22:42:46,-999,-999,False
2024-12-04 22:42:50,-999,-999,False
2024-12-04 22:42:54,-999,-999,False
2024-12-04 22:42:58,-999,-999,False
2024-12-04 22:43:03,-999,-999,False
2024-12-04 22:43:07,-999,-999,False
2024-12-04 22:43:11,-999,-999,False
2024-12-04 22:43:15,-999,-999,False
2024-12-04 22:43:20,-999,-999,False
2024-12-04 22:43:24,-999,-999,False
2024-12-04 22:43:28,-999,-999,False
2024-12-04 22:43:32,-999,-999,False
2024-12-04 22:46:47,-999,-999,False
2024-12-04 22:46:53,-999,250,False
2024-12-04 22:46:57,99.854424,93,False
2024-12-04 22:47:02,93.468594,125,False
2024-12-04 22:47:06,81.02229599999998,71,False
2024-12-04 22:47:14,-999,-999,False
2024-12-04 22:47:18,84.355896,60,False
2024-12-04 22:47:23,99.727416,150,False
2024-12-04 22:47:27,98.288856,125,False
2024-12-04 22:47:31,82.169544,136,True
2024-12-04 22:47:36,95.894706,60,True
2024-12-04 22:47:40,94.445976,83,False
2024-12-04 22:47:44,99.345144,214,False
2024-12-04 22:47:52,-999,-999,False
2024-12-04 22:47:56,92.41010399999999,150,False
2024-12-04 22:48:01,86.398056,136,False
2024-12-04 22:48:05,96.89147399999999,42,True
2024-12-04 22:48:09,99.727416,78,True
2024-12-04 22:48:18,-999,-999,False
2024-12-04 22:48:24,-999,107,False
2024-12-04 22:49:47,56.888273999999996,100,False
2024-12-04 22:49:52,98.288856,150,False
2024-12-04 22:50:00,-999,20,False
2024-12-04 22:50:04,97.54442399999999,166,False
2024-12-04 22:50:09,88.29602399999999,62,False
2024-12-04 22:50:15,24.113105999999988,136,False
2024-12-04 22:50:21,-999,250,False
2024-12-04 22:50:25,74.74533599999998,166,False
2024-12-04 22:50:32,-999,187,False
2024-12-04 22:50:40,-999,-999,False
2024-12-04 22:50:46,-999,214,False
2024-12-04 22:50:52,26.431913999999992,93,False
